"operator","route","survey_name","survey_year","weekpart","first_after","first_before","intercept","second_after","second_before","third_after","third_before","survey_boardings"
"Caltrain","California Ave Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,21.71237762,0,0,0,0,21.71237762
"Caltrain","California Ave Mountain View","Caltrain",2014,"WEEKDAY",0,0,39.945094459,0,0,0,0,39.945094459
"Caltrain","California Ave Mountain View","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","California Ave Palo Alto","Caltrain",2014,"WEEKDAY",0,0,17.359641895,0,0,0,0,23.98439122
"Caltrain","California Ave Redwood City","Caltrain",2014,"WEEKDAY",0,0,41.708381362,0,0,0,0,41.708381362
"Caltrain","California Ave San Bruno","Caltrain",2014,"WEEKDAY",0,0,1.616497215,0,0,0,0,1.616497215
"Caltrain","California Ave San Carlos","Caltrain",2014,"WEEKDAY",0,0,28.042371997,0,0,0,0,28.042371997
"Caltrain","California Ave San Francisco","Caltrain",2014,"WEEKDAY",0,0,421.663058281,0,0,0,0,459.720844246
"Caltrain","California Ave San Francisco","Caltrain",2014,"WEEKEND",0,0,184.589917233333,0,0,0,0,276.88487585
"Caltrain","California Ave San Jose","Caltrain",2014,"WEEKDAY",0,0,90.4474564743333,0,0,0,0,112.256439412
"Caltrain","California Ave San Jose","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","California Ave San Martin","Caltrain",2014,"WEEKDAY",0,0,18.62264586,0,0,0,0,18.62264586
"Caltrain","California Ave San Mateo","Caltrain",2014,"WEEKDAY",0,0,65.078357077,0,0,0,0,65.078357077
"Caltrain","California Ave Santa Clara","Caltrain",2014,"WEEKDAY",0,0,77.086946436,0,0,0,0,87.949579546
"Caltrain","California Ave So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,16.076495585,0,0,0,0,16.076495585
"Caltrain","California Ave Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,110.448768305,0,0,0,0,110.448768305
"Caltrain","California Ave Tamien","Caltrain",2014,"WEEKDAY",0,0,42.416825639,0,0,0,0,42.416825639
"Caltrain","Capitol Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,0.039314427,0,0,0,0,0.039314427
"Caltrain","Capitol Mountain View","Caltrain",2014,"WEEKDAY",0,0,6.487760785,0,0,0,0,12.97552157
"Caltrain","Capitol San Carlos","Caltrain",2014,"WEEKDAY",0,0,12.97552157,0,0,0,0,12.97552157
"Caltrain","Capitol San Francisco","Caltrain",2014,"WEEKDAY",0,0,12.97552157,0,0,0,0,12.97552157
"Caltrain","Capitol San Martin","Caltrain",2014,"WEEKDAY",0,0,0.349336746,0,0,0,0,0.349336746
"Caltrain","College Park Menlo Park","Caltrain",2014,"WEEKDAY",0,0,21.496687356,0,0,0,0,21.496687356
"Caltrain","College Park Millbrae","Caltrain",2014,"WEEKDAY",0,0,6.528136643,0,0,0,0,6.528136643
"Caltrain","College Park Mountain View","Caltrain",2014,"WEEKDAY",0,0,17.92545252,0,0,0,0,17.92545252
"Caltrain","College Park San Carlos","Caltrain",2014,"WEEKDAY",0,0,12.527572366,0,0,0,0,12.527572366
"Caltrain","College Park Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,11.2215639,0,0,0,0,11.2215639
"Caltrain","Gilroy California Ave","Caltrain",2014,"WEEKDAY",0,0,20.83917145,0,0,0,0,20.83917145
"Caltrain","Gilroy Lawrence","Caltrain",2014,"WEEKDAY",0,0,13.01086892,0,0,0,0,13.01086892
"Caltrain","Gilroy Palo Alto","Caltrain",2014,"WEEKDAY",0,0,24.946340595,0,0,0,0,33.26178746
"Caltrain","Gilroy San Francisco","Caltrain",2014,"WEEKDAY",0,0,7.25502874,0,0,0,0,14.51005748
"Caltrain","Gilroy Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,16.67082174,0,0,0,0,16.67082174
"Caltrain","Gilroy Tamien","Caltrain",2014,"WEEKDAY",0,0,6.62279033,0,0,0,0,13.24558066
"Caltrain","Hayward Park 22nd Street","Caltrain",2014,"WEEKDAY",0,0,18.418831544,0,0,0,0,18.418831544
"Caltrain","Hayward Park Bayshore","Caltrain",2014,"WEEKDAY",0,0,4.0239136825,0,0,0,0,5.946565636
"Caltrain","Hayward Park California Ave","Caltrain",2014,"WEEKDAY",0,0,12.97552157,0,0,0,0,12.97552157
"Caltrain","Hayward Park Hillsdale","Caltrain",2014,"WEEKDAY",0,0,6.784892134,0,0,0,0,6.784892134
"Caltrain","Hayward Park Lawrence","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Hayward Park Menlo Park","Caltrain",2014,"WEEKDAY",0,0,10.15975018,0,0,0,0,10.15975018
"Caltrain","Hayward Park Millbrae","Caltrain",2014,"WEEKDAY",0,0,22.772251092,0,0,0,0,32.031577467
"Caltrain","Hayward Park Mountain View","Caltrain",2014,"WEEKDAY",0,0,17.609100541,0,0,0,0,17.609100541
"Caltrain","Hayward Park Palo Alto","Caltrain",2014,"WEEKDAY",0,0,46.39112462,0,0,0,0,46.39112462
"Caltrain","Hayward Park Redwood City","Caltrain",2014,"WEEKDAY",0,0,38.588612258,0,0,0,0,38.588612258
"Caltrain","Hayward Park San Carlos","Caltrain",2014,"WEEKDAY",0,0,17.530215683,0,0,0,0,17.530215683
"Caltrain","Hayward Park San Francisco","Caltrain",2014,"WEEKDAY",0,0,90.3688284565,0,0,0,0,107.986744461
"Caltrain","Hayward Park San Jose","Caltrain",2014,"WEEKDAY",0,0,10.175339238,0,0,0,0,15.988761014
"Caltrain","Hayward Park San Mateo","Caltrain",2014,"WEEKDAY",0,0,3.485784358,0,0,0,0,3.485784358
"Caltrain","Hayward Park Santa Clara","Caltrain",2014,"WEEKDAY",0,0,5.771696003,0,0,0,0,5.771696003
"Caltrain","Hayward Park Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,6.615417607,0,0,0,0,6.615417607
"Caltrain","Hayward Park Tamien","Caltrain",2014,"WEEKDAY",0,0,3.21409623266667,0,0,0,0,9.642288698
"Caltrain","Hillsdale 22nd Street","Caltrain",2014,"WEEKDAY",0,0,38.504639903,0,0,0,0,38.504639903
"Caltrain","Hillsdale 22nd Street","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Hillsdale Bayshore","Caltrain",2014,"WEEKDAY",0,0,12.096262765,0,0,0,0,12.9926974
"Caltrain","Hillsdale Belmont","Caltrain",2014,"WEEKDAY",0,0,9.4532455365,0,0,0,0,12.862998003
"Caltrain","Hillsdale Blossom Hill","Caltrain",2014,"WEEKDAY",0,0,6.528136643,0,0,0,0,6.528136643
"Caltrain","Hillsdale Burlingame","Caltrain",2014,"WEEKDAY",0,0,41.419254394,0,0,0,0,41.419254394
"Caltrain","Hillsdale Burlingame","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Hillsdale California Ave","Caltrain",2014,"WEEKDAY",0,0,25.2797708745,0,0,0,0,27.80099469
"Caltrain","Hillsdale Capitol","Caltrain",2014,"WEEKDAY",0,0,2.150610867,0,0,0,0,2.150610867
"Caltrain","Hillsdale Gilroy","Caltrain",2014,"WEEKDAY",0,0,1.547777124,0,0,0,0,2.321665686
"Caltrain","Hillsdale Hayward Park","Caltrain",2014,"WEEKDAY",0,0,11.41113998,0,0,0,0,11.41113998
"Caltrain","Hillsdale Lawrence","Caltrain",2014,"WEEKDAY",0,0,40.725915218,0,0,0,0,40.725915218
"Caltrain","Hillsdale Menlo Park","Caltrain",2014,"WEEKDAY",0,0,108.31753649,0,0,0,0,118.46645306
"Caltrain","Hillsdale Millbrae","Caltrain",2014,"WEEKDAY",0,0,112.153765553333,0,0,0,0,152.41669979
"Caltrain","Hillsdale Mountain View","Caltrain",2014,"WEEKDAY",0,0,223.365238698,0,0,0,0,256.387557658
"Caltrain","Hillsdale Palo Alto","Caltrain",2014,"WEEKDAY",0,0,302.036560973667,0,0,0,0,331.837590624
"Caltrain","Hillsdale Redwood City","Caltrain",2014,"WEEKDAY",0,0,80.056616498,0,0,0,0,82.669149678
"Caltrain","Hillsdale San Bruno","Caltrain",2014,"WEEKDAY",0,0,27.830200017,0,0,0,0,34.468782792
"Caltrain","Hillsdale San Carlos","Caltrain",2014,"WEEKDAY",0,0,61.152350053,0,0,0,0,61.152350053
"Caltrain","Hillsdale San Francisco","Caltrain",2014,"WEEKDAY",0,0,703.3519211215,0,0,0,0,932.156725097
"Caltrain","Hillsdale San Francisco","Caltrain",2014,"WEEKEND",0,0,221.50790068,0,0,0,0,276.88487585
"Caltrain","Hillsdale San Jose","Caltrain",2014,"WEEKDAY",0,0,133.726933876667,0,0,0,0,193.672973204
"Caltrain","Hillsdale San Jose","Caltrain",2014,"WEEKEND",0,0,110.75395034,0,0,0,0,110.75395034
"Caltrain","Hillsdale San Martin","Caltrain",2014,"WEEKDAY",0,0,6.528136643,0,0,0,0,6.528136643
"Caltrain","Hillsdale San Mateo","Caltrain",2014,"WEEKDAY",0,0,34.822455236,0,0,0,0,45.599716888
"Caltrain","Hillsdale San Antonio","Caltrain",2014,"WEEKDAY",0,0,19.5985281075,0,0,0,0,24.466337606
"Caltrain","Hillsdale San Antonio","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Hillsdale Santa Clara","Caltrain",2014,"WEEKDAY",0,0,38.376445584,0,0,0,0,40.201220442
"Caltrain","Hillsdale So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,44.95593117,0,0,0,0,44.95593117
"Caltrain","Hillsdale Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,40.4114904755,0,0,0,0,42.829471496
"Caltrain","Hillsdale Tamien","Caltrain",2014,"WEEKDAY",0,0,3.102987092,0,0,0,0,6.205974184
"Caltrain","Lawrence 22nd Street","Caltrain",2014,"WEEKDAY",0,0,18.127502277,0,0,0,0,18.127502277
"Caltrain","Lawrence Bayshore","Caltrain",2014,"WEEKDAY",0,0,7.283769442,0,0,0,0,7.283769442
"Caltrain","Lawrence Belmont","Caltrain",2014,"WEEKDAY",0,0,3.619375838,0,0,0,0,3.619375838
"Caltrain","Lawrence Blossom Hill","Caltrain",2014,"WEEKDAY",0,0,17.86316265,0,0,0,0,17.86316265
"Caltrain","Lawrence Burlingame","Caltrain",2014,"WEEKDAY",0,0,8.91719063,0,0,0,0,8.91719063
"Caltrain","Lawrence California Ave","Caltrain",2014,"WEEKDAY",0,0,55.475390148,0,0,0,0,55.475390148
"Caltrain","Lawrence College Park","Caltrain",2014,"WEEKDAY",0,0,11.34427904,0,0,0,0,11.34427904
"Caltrain","Lawrence Hillsdale","Caltrain",2014,"WEEKDAY",0,0,39.720633435,0,0,0,0,51.634752245
"Caltrain","Lawrence Menlo Park","Caltrain",2014,"WEEKDAY",0,0,15.83473896,0,0,0,0,18.368449468
"Caltrain","Lawrence Millbrae","Caltrain",2014,"WEEKDAY",0,0,30.162858787,0,0,0,0,42.411508254
"Caltrain","Lawrence Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,18.57572315,0,0,0,0,18.57572315
"Caltrain","Lawrence Mountain View","Caltrain",2014,"WEEKDAY",0,0,32.69006942,0,0,0,0,32.69006942
"Caltrain","Lawrence Palo Alto","Caltrain",2014,"WEEKDAY",0,0,110.266950726,0,0,0,0,147.29721758
"Caltrain","Lawrence Redwood City","Caltrain",2014,"WEEKDAY",0,0,52.522779068,0,0,0,0,52.522779068
"Caltrain","Lawrence Redwood City","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Lawrence San Bruno","Caltrain",2014,"WEEKDAY",0,0,9.287122561,0,0,0,0,11.815454569
"Caltrain","Lawrence San Carlos","Caltrain",2014,"WEEKDAY",0,0,20.953709973,0,0,0,0,20.953709973
"Caltrain","Lawrence San Francisco","Caltrain",2014,"WEEKDAY",0,0,129.193939457,0,0,0,0,155.961480816
"Caltrain","Lawrence San Francisco","Caltrain",2014,"WEEKEND",0,0,193.819413095,0,0,0,0,221.50790068
"Caltrain","Lawrence San Jose","Caltrain",2014,"WEEKDAY",0,0,21.1800631345,0,0,0,0,26.57937751
"Caltrain","Lawrence San Mateo","Caltrain",2014,"WEEKDAY",0,0,28.581975199,0,0,0,0,28.581975199
"Caltrain","Lawrence San Antonio","Caltrain",2014,"WEEKDAY",0,0,27.395079674,0,0,0,0,27.395079674
"Caltrain","Lawrence So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,2.319289726,0,0,0,0,2.319289726
"Caltrain","Lawrence So. San Francisco","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Lawrence Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,1.030251081,0,0,0,0,1.030251081
"Caltrain","Lawrence Tamien","Caltrain",2014,"WEEKDAY",0,0,6.528136643,0,0,0,0,6.528136643
"Caltrain","Menlo Park 22nd Street","Caltrain",2014,"WEEKDAY",0,0,84.279602159,0,0,0,0,84.279602159
"Caltrain","Menlo Park Bayshore","Caltrain",2014,"WEEKDAY",0,0,1.542190944,0,0,0,0,1.542190944
"Caltrain","Menlo Park Belmont","Caltrain",2014,"WEEKDAY",0,0,10.122473771,0,0,0,0,10.122473771
"Caltrain","Menlo Park Burlingame","Caltrain",2014,"WEEKDAY",0,0,34.677915817,0,0,0,0,34.677915817
"Caltrain","Menlo Park Burlingame","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Menlo Park California Ave","Caltrain",2014,"WEEKDAY",0,0,24.30047491,0,0,0,0,24.30047491
"Caltrain","Menlo Park College Park","Caltrain",2014,"WEEKDAY",0,0,16.333191135,0,0,0,0,21.77758818
"Caltrain","Menlo Park Gilroy","Caltrain",2014,"WEEKDAY",0,0,2.3600646765,0,0,0,0,3.146752902
"Caltrain","Menlo Park Hayward Park","Caltrain",2014,"WEEKDAY",0,0,16.988665013,0,0,0,0,16.988665013
"Caltrain","Menlo Park Hillsdale","Caltrain",2014,"WEEKDAY",0,0,40.098834747,0,0,0,0,42.086040964
"Caltrain","Menlo Park Lawrence","Caltrain",2014,"WEEKDAY",0,0,29.90130652,0,0,0,0,37.6783079
"Caltrain","Menlo Park Millbrae","Caltrain",2014,"WEEKDAY",0,0,103.033518967333,0,0,0,0,183.780232869
"Caltrain","Menlo Park Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,4.958053675,0,0,0,0,4.958053675
"Caltrain","Menlo Park Mountain View","Caltrain",2014,"WEEKDAY",0,0,118.469420370667,0,0,0,0,128.633760444
"Caltrain","Menlo Park Palo Alto","Caltrain",2014,"WEEKDAY",0,0,83.45134405,0,0,0,0,101.814776857
"Caltrain","Menlo Park Redwood City","Caltrain",2014,"WEEKDAY",0,0,45.365899286,0,0,0,0,45.365899286
"Caltrain","Menlo Park San Bruno","Caltrain",2014,"WEEKDAY",0,0,7.16735557,0,0,0,0,7.680458751
"Caltrain","Menlo Park San Carlos","Caltrain",2014,"WEEKDAY",0,0,30.58199077,0,0,0,0,30.58199077
"Caltrain","Menlo Park San Francisco","Caltrain",2014,"WEEKDAY",0,0,385.105809407333,0,0,0,0,453.510095949
"Caltrain","Menlo Park San Francisco","Caltrain",2014,"WEEKEND",0,0,221.50790068,0,0,0,0,276.88487585
"Caltrain","Menlo Park San Jose","Caltrain",2014,"WEEKDAY",0,0,92.3663393381667,0,0,0,0,119.886725132
"Caltrain","Menlo Park San Jose","Caltrain",2014,"WEEKEND",0,0,83.065462755,0,0,0,0,110.75395034
"Caltrain","Menlo Park San Martin","Caltrain",2014,"WEEKDAY",0,0,2.1262544195,0,0,0,0,4.252508839
"Caltrain","Menlo Park San Mateo","Caltrain",2014,"WEEKDAY",0,0,65.891778295,0,0,0,0,65.891778295
"Caltrain","Menlo Park San Antonio","Caltrain",2014,"WEEKDAY",0,0,27.341038994,0,0,0,0,27.341038994
"Caltrain","Menlo Park Santa Clara","Caltrain",2014,"WEEKDAY",0,0,74.53260717,0,0,0,0,74.53260717
"Caltrain","Menlo Park Santa Clara","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Menlo Park So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,25.871857238,0,0,0,0,25.871857238
"Caltrain","Menlo Park Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,51.4181585366667,0,0,0,0,52.191110324
"Caltrain","Menlo Park Tamien","Caltrain",2014,"WEEKDAY",0,0,23.1127980735,0,0,0,0,25.384346863
"Caltrain","Millbrae 22nd Street","Caltrain",2014,"WEEKDAY",0,0,25.741076478,0,0,0,0,33.219781363
"Caltrain","Millbrae Bayshore","Caltrain",2014,"WEEKDAY",0,0,6.42496635,0,0,0,0,8.80971248
"Caltrain","Millbrae Belmont","Caltrain",2014,"WEEKDAY",0,0,28.8006744035,0,0,0,0,41.952732835
"Caltrain","Millbrae Burlingame","Caltrain",2014,"WEEKDAY",0,0,38.744802833,0,0,0,0,38.744802833
"Caltrain","Millbrae California Ave","Caltrain",2014,"WEEKDAY",0,0,117.445007579,0,0,0,0,134.190438009
"Caltrain","Millbrae California Ave","Caltrain",2014,"WEEKEND",0,0,18.4589917233333,0,0,0,0,55.37697517
"Caltrain","Millbrae Gilroy","Caltrain",2014,"WEEKDAY",0,0,1.00575352966667,0,0,0,0,3.017260589
"Caltrain","Millbrae Hayward Park","Caltrain",2014,"WEEKDAY",0,0,34.260644256,0,0,0,0,43.301027014
"Caltrain","Millbrae Hillsdale","Caltrain",2014,"WEEKDAY",0,0,70.01368051,0,0,0,0,92.373800495
"Caltrain","Millbrae Lawrence","Caltrain",2014,"WEEKDAY",0,0,35.4718046113333,0,0,0,0,44.393498318
"Caltrain","Millbrae Lawrence","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Millbrae Menlo Park","Caltrain",2014,"WEEKDAY",0,0,139.24878085,0,0,0,0,226.04611094
"Caltrain","Millbrae Menlo Park","Caltrain",2014,"WEEKEND",0,0,110.75395034,0,0,0,0,221.50790068
"Caltrain","Millbrae Mountain View","Caltrain",2014,"WEEKDAY",0,0,320.759928053333,0,0,0,0,488.373803171
"Caltrain","Millbrae Mountain View","Caltrain",2014,"WEEKEND",0,0,13.8442437925,0,0,0,0,55.37697517
"Caltrain","Millbrae Palo Alto","Caltrain",2014,"WEEKDAY",0,0,368.028078356667,0,0,0,0,607.13770846
"Caltrain","Millbrae Palo Alto","Caltrain",2014,"WEEKEND",0,0,18.4589917233333,0,0,0,0,55.37697517
"Caltrain","Millbrae Redwood City","Caltrain",2014,"WEEKDAY",0,0,161.1216209585,0,0,0,0,213.563874142
"Caltrain","Millbrae San Bruno","Caltrain",2014,"WEEKDAY",0,0,5.612293045,0,0,0,0,5.612293045
"Caltrain","Millbrae San Carlos","Caltrain",2014,"WEEKDAY",0,0,90.419941505,0,0,0,0,117.01357127
"Caltrain","Millbrae San Carlos","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Millbrae San Francisco","Caltrain",2014,"WEEKDAY",0,0,277.730718525,0,0,0,0,345.053959035
"Caltrain","Millbrae San Jose","Caltrain",2014,"WEEKDAY",0,0,200.202877539,0,0,0,0,347.905604329
"Caltrain","Millbrae San Jose","Caltrain",2014,"WEEKEND",0,0,129.212942063333,0,0,0,0,276.88487585
"Caltrain","Millbrae San Martin","Caltrain",2014,"WEEKDAY",0,0,3.2640683215,0,0,0,0,6.528136643
"Caltrain","Millbrae San Mateo","Caltrain",2014,"WEEKDAY",0,0,70.3089102115,0,0,0,0,80.260656531
"Caltrain","Millbrae San Antonio","Caltrain",2014,"WEEKDAY",0,0,37.47951971,0,0,0,0,62.78454074
"Caltrain","Millbrae Santa Clara","Caltrain",2014,"WEEKDAY",0,0,46.8704585888333,0,0,0,0,78.518788094
"Caltrain","Millbrae Santa Clara","Caltrain",2014,"WEEKEND",0,0,110.75395034,0,0,0,0,110.75395034
"Caltrain","Millbrae So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,6.855171723,0,0,0,0,11.727695517
"Caltrain","Millbrae Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,90.514826119,0,0,0,0,180.459370516
"Caltrain","Millbrae Tamien","Caltrain",2014,"WEEKDAY",0,0,31.096691922,0,0,0,0,46.486215234
"Caltrain","Morgan Hill Gilroy","Caltrain",2014,"WEEKDAY",0,0,0.194325586,0,0,0,0,0.194325586
"Caltrain","Morgan Hill Lawrence","Caltrain",2014,"WEEKDAY",0,0,12.56186453,0,0,0,0,12.56186453
"Caltrain","Morgan Hill Menlo Park","Caltrain",2014,"WEEKDAY",0,0,10.1060855,0,0,0,0,10.1060855
"Caltrain","Morgan Hill Mountain View","Caltrain",2014,"WEEKDAY",0,0,44.34979092,0,0,0,0,44.34979092
"Caltrain","Morgan Hill San Francisco","Caltrain",2014,"WEEKDAY",0,0,11.8203605265,0,0,0,0,15.760480702
"Caltrain","Morgan Hill Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,16.095512584,0,0,0,0,16.095512584
"Caltrain","Mountain View 22nd Street","Caltrain",2014,"WEEKDAY",0,0,205.1368154995,0,0,0,0,223.303196457
"Caltrain","Mountain View 22nd Street","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Mountain View Bayshore","Caltrain",2014,"WEEKDAY",0,0,1.186173178,0,0,0,0,1.186173178
"Caltrain","Mountain View Belmont","Caltrain",2014,"WEEKDAY",0,0,29.492175662,0,0,0,0,36.306167369
"Caltrain","Mountain View Blossom Hill","Caltrain",2014,"WEEKDAY",0,0,14.554033084,0,0,0,0,14.554033084
"Caltrain","Mountain View Burlingame","Caltrain",2014,"WEEKDAY",0,0,91.8049969535,0,0,0,0,100.107097873
"Caltrain","Mountain View Burlingame","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Mountain View California Ave","Caltrain",2014,"WEEKDAY",0,0,59.35904183,0,0,0,0,59.35904183
"Caltrain","Mountain View College Park","Caltrain",2014,"WEEKDAY",0,0,31.59275,0,0,0,0,31.59275
"Caltrain","Mountain View Gilroy","Caltrain",2014,"WEEKDAY",0,0,16.817740821,0,0,0,0,16.817740821
"Caltrain","Mountain View Hayward Park","Caltrain",2014,"WEEKDAY",0,0,15.150091956,0,0,0,0,15.150091956
"Caltrain","Mountain View Hillsdale","Caltrain",2014,"WEEKDAY",0,0,158.99981729,0,0,0,0,183.712414497
"Caltrain","Mountain View Lawrence","Caltrain",2014,"WEEKDAY",0,0,27.004272344,0,0,0,0,27.004272344
"Caltrain","Mountain View Menlo Park","Caltrain",2014,"WEEKDAY",0,0,104.677904392,0,0,0,0,127.045602066
"Caltrain","Mountain View Menlo Park","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Mountain View Millbrae","Caltrain",2014,"WEEKDAY",0,0,352.899117258667,0,0,0,0,491.307170384
"Caltrain","Mountain View Millbrae","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,110.75395034
"Caltrain","Mountain View Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,3.02691852,0,0,0,0,6.05383704
"Caltrain","Mountain View Palo Alto","Caltrain",2014,"WEEKDAY",0,0,189.385721848,0,0,0,0,250.865937618
"Caltrain","Mountain View Palo Alto","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Mountain View Redwood City","Caltrain",2014,"WEEKDAY",0,0,117.329554565,0,0,0,0,154.728876668
"Caltrain","Mountain View San Bruno","Caltrain",2014,"WEEKDAY",0,0,35.623213045,0,0,0,0,35.623213045
"Caltrain","Mountain View San Bruno","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Mountain View San Carlos","Caltrain",2014,"WEEKDAY",0,0,149.292995678,0,0,0,0,156.824596674
"Caltrain","Mountain View San Francisco","Caltrain",2014,"WEEKDAY",0,0,1699.40126926533,0,0,0,0,2006.98589654
"Caltrain","Mountain View San Francisco","Caltrain",2014,"WEEKEND",0,0,535.310759976667,0,0,0,0,719.90067721
"Caltrain","Mountain View San Jose","Caltrain",2014,"WEEKDAY",0,0,139.097042008333,0,0,0,0,178.492515362
"Caltrain","Mountain View San Jose","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Mountain View San Mateo","Caltrain",2014,"WEEKDAY",0,0,130.02701283,0,0,0,0,137.534675035
"Caltrain","Mountain View San Antonio","Caltrain",2014,"WEEKDAY",0,0,18.5746028585,0,0,0,0,21.259915029
"Caltrain","Mountain View Santa Clara","Caltrain",2014,"WEEKDAY",0,0,32.8787869615,0,0,0,0,35.474828662
"Caltrain","Mountain View So. San Francisco","Caltrain",2014,"WEEKDAY",0,0,16.460921778,0,0,0,0,18.492198765
"Caltrain","Mountain View Sunnyvale","Caltrain",2014,"WEEKDAY",0,0,50.939633117,0,0,0,0,50.939633117
"Caltrain","Mountain View Sunnyvale","Caltrain",2014,"WEEKEND",0,0,110.75395034,0,0,0,0,110.75395034
"Caltrain","Mountain View Tamien","Caltrain",2014,"WEEKDAY",0,0,10.08587044,0,0,0,0,13.509377052
"Caltrain","Palo Alto 22nd Street","Caltrain",2014,"WEEKDAY",0,0,473.707597699333,0,0,0,0,542.263889296
"Caltrain","Palo Alto 22nd Street","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Palo Alto Bayshore","Caltrain",2014,"WEEKDAY",0,0,44.1963489543333,0,0,0,0,54.787043382
"Caltrain","Palo Alto Bayshore","Caltrain",2014,"WEEKEND",0,0,55.37697517,0,0,0,0,55.37697517
"Caltrain","Palo Alto Belmont","Caltrain",2014,"WEEKDAY",0,0,77.0981351166667,0,0,0,0,99.6639809
"Caltrain","Palo Alto Blossom Hill","Caltrain",2014,"WEEKDAY",0,0,3.948694765,0,0,0,0,6.317911624
"Caltrain","Palo Alto Burlingame","Caltrain",2014,"WEEKDAY",0,0,175.426099393,0,0,0,0,233.649218113
"Caltrain","Palo Alto Burlingame","Caltrain",2014,"WEEKEND",0,0,27.688487585,0,0,0,0,55.37697517
"Caltrain","Palo Alto California Ave","Caltrain",2014,"WEEKDAY",0,0,27.469844874,0,0,0,0,27.469844874
"Caltrain","Palo Alto Capitol","Caltrain",2014,"WEEKDAY",0,0,1,0,0,0,0,1
"Caltrain","Palo Alto College Park","Caltrain",2014,"WEEKDAY",0,0,26.5482339315,0,0,0,0,29.812302253
"Caltrain","Palo Alto Gilroy","Caltrain",2014,"WEEKDAY",0,0,9.381987702,0,0,0,0,12.509316936
"Caltrain","Palo Alto Hayward Park","Caltrain",2014,"WEEKDAY",0,0,36.495834256,0,0,0,0,42.131878386
"Caltrain","Palo Alto Hillsdale","Caltrain",2014,"WEEKDAY",0,0,306.058146195,0,0,0,0,397.082048168
"Caltrain","Palo Alto Lawrence","Caltrain",2014,"WEEKDAY",0,0,39.082398865,0,0,0,0,56.395352165
"Caltrain","Palo Alto Menlo Park","Caltrain",2014,"WEEKDAY",0,0,65.607845266,0,0,0,0,65.607845266
"Caltrain","Palo Alto Millbrae","Caltrain",2014,"WEEKDAY",0,0,394.702156651,0,0,0,0,684.906469626
"Caltrain","Palo Alto Morgan Hill","Caltrain",2014,"WEEKDAY",0,0,20.69528814,0,0,0,0,27.59371752
"Caltrain","Palo Alto Mountain View","Caltrain",2014,"WEEKDAY",0,0,207.288510128667,0,0,0,0,239.546184352
